,Gold,Silver,Copper
2023-04-20,2007.5999755859375,25.368000030517578,4.021999835968018
2023-04-21,1979.5,25.05299949645996,3.9800000190734863
2023-04-24,1989.0999755859375,25.305999755859375,3.953000068664551
2023-04-25,1994.0,24.87700080871582,3.8459999561309814
2023-04-26,1985.699951171875,24.871000289916992,3.8499999046325684
2023-04-27,1989.9000244140625,24.982999801635742,3.864500045776367
2023-04-28,1990.0999755859375,24.999000549316406,3.869999885559082
2023-05-01,1983.4000244140625,25.009000778198242,3.9170000553131104
2023-05-02,2014.300048828125,25.40399932861328,3.8480000495910645
2023-05-03,2028.5999755859375,25.47599983215332,3.8315000534057617
2023-05-04,2048.0,26.03499984741211,3.8499999046325684
2023-05-05,2017.4000244140625,25.743000030517578,3.871500015258789
2023-05-08,2026.300048828125,25.63599967956543,3.9179999828338623
2023-05-09,2036.199951171875,25.697999954223633,3.8889999389648438
2023-05-10,2030.5,25.461000442504883,3.828000068664551
2023-05-11,2014.699951171875,24.2549991607666,3.697499990463257
2023-05-12,2014.5,23.992000579833984,3.7165000438690186
2023-05-15,2018.0,24.12700080871582,3.737499952316284
2023-05-16,1988.4000244140625,23.73699951171875,3.6545000076293945
2023-05-17,1980.699951171875,23.75200080871582,3.743000030517578
2023-05-18,1956.5,23.4950008392334,3.68149995803833
2023-05-19,1978.699951171875,23.920000076293945,3.7225000858306885
2023-05-22,1974.800048828125,23.71500015258789,3.6740000247955322
2023-05-23,1972.4000244140625,23.474000930786133,3.6414999961853027
2023-05-24,1962.800048828125,23.114999771118164,3.553499937057495
2023-05-25,1943.0999755859375,22.785999298095703,3.5804998874664307
2023-05-26,1944.0999755859375,23.239999771118164,3.6735000610351562
2023-05-30,1958.0,23.125,3.6579999923706055
2023-05-31,1963.9000244140625,23.474000930786133,3.63100004196167
2023-06-01,1978.0,23.875,3.7065000534057617
2023-06-02,1952.4000244140625,23.64299964904785,3.7225000858306885
2023-06-05,1958.0,23.534000396728516,3.762500047683716
2023-06-06,1965.5,23.573999404907227,3.7669999599456787
2023-06-07,1942.699951171875,23.43899917602539,3.754499912261963
2023-06-08,1963.5999755859375,24.263999938964844,3.7964999675750732
2023-06-09,1962.199951171875,24.333999633789062,3.7890000343322754
2023-06-12,1955.300048828125,23.985000610351562,3.750499963760376
2023-06-13,1944.5999755859375,23.756000518798828,3.8285000324249268
2023-06-14,1955.300048828125,24.04400062561035,3.865999937057495
2023-06-15,1957.800048828125,23.891000747680664,3.8965001106262207
2023-06-16,1958.4000244140625,24.076000213623047,3.884500026702881
2023-06-20,1935.5,23.19300079345703,3.878499984741211
2023-06-21,1933.300048828125,22.77400016784668,3.9110000133514404
2023-06-22,1912.699951171875,22.43600082397461,3.8884999752044678
2023-06-23,1919.0999755859375,22.327999114990234,3.805999994277954
2023-06-26,1923.699951171875,22.80500030517578,3.7864999771118164
2023-06-27,1914.0,22.93899917602539,3.7815001010894775
2023-06-28,1912.300048828125,22.868000030517578,3.7204999923706055
2023-06-29,1909.199951171875,22.590999603271484,3.677500009536743
2023-06-30,1921.0999755859375,22.809999465942383,3.740999937057495
2023-07-03,1921.699951171875,22.895999908447266,3.7790000438690186
2023-07-05,1919.5999755859375,23.19700050354004,3.753499984741211
2023-07-06,1908.699951171875,22.68600082397461,3.7200000286102295
2023-07-07,1926.199951171875,23.091999053955078,3.7669999599456787
2023-07-10,1925.0,23.150999069213867,3.7715001106262207
2023-07-11,1931.300048828125,23.086000442504883,3.753499984741211
2023-07-12,1956.199951171875,24.118999481201172,3.8420000076293945
2023-07-13,1959.199951171875,24.76799964904785,3.929500102996826
2023-07-14,1960.0999755859375,25.013999938964844,3.921999931335449
2023-07-17,1952.4000244140625,24.8439998626709,3.8320000171661377
2023-07-18,1977.199951171875,25.083999633789062,3.815999984741211
2023-07-19,1977.5,25.2189998626709,3.799499988555908
2023-07-20,1968.300048828125,24.80500030517578,3.817500114440918
2023-07-21,1964.300048828125,24.697999954223633,3.802999973297119
2023-07-24,1960.300048828125,24.43600082397461,3.8405001163482666
2023-07-25,1962.0999755859375,24.68000030517578,3.9019999504089355
2023-07-26,1968.9000244140625,24.825000762939453,3.890500068664551
2023-07-27,1945.4000244140625,24.236000061035156,3.8635001182556152
2023-07-28,1960.4000244140625,24.3700008392334,3.9170000553131104
2023-07-31,1970.5,24.854000091552734,3.994499921798706
2023-08-01,1940.699951171875,24.20800018310547,3.8935000896453857
2023-08-02,1937.4000244140625,23.753999710083008,3.827500104904175
2023-08-03,1932.0,23.586000442504883,3.875999927520752
2023-08-04,1939.5999755859375,23.617000579833984,3.8450000286102295
2023-08-07,1933.5,23.142000198364258,3.812999963760376
2023-08-08,1924.0999755859375,22.716999053955078,3.747999906539917
2023-08-09,1915.4000244140625,22.649999618530273,3.7674999237060547
2023-08-10,1914.4000244140625,22.746000289916992,3.750999927520752
2023-08-11,1912.9000244140625,22.673999786376953,3.7144999504089355
2023-08-14,1910.5999755859375,22.643999099731445,3.7244999408721924
2023-08-15,1902.5,22.594999313354492,3.6614999771118164
2023-08-16,1896.0999755859375,22.479999542236328,3.6514999866485596
2023-08-17,1884.0999755859375,22.670000076293945,3.685499906539917
2023-08-18,1886.0999755859375,22.69499969482422,3.6989998817443848
2023-08-21,1893.300048828125,23.304000854492188,3.7119998931884766
2023-08-22,1896.4000244140625,23.420000076293945,3.750499963760376
2023-08-23,1918.5,24.363000869750977,3.803499937057495
2023-08-24,1918.199951171875,24.211000442504883,3.7674999237060547
2023-08-25,1911.0999755859375,24.219999313354492,3.759999990463257
2023-08-28,1917.9000244140625,24.238000869750977,3.753999948501587
2023-08-29,1936.5,24.777000427246094,3.7929999828338623
2023-08-30,1944.300048828125,24.733999252319336,3.7850000858306885
2023-08-31,1938.199951171875,24.472000122070312,3.7725000381469727
2023-09-01,1939.800048828125,24.23200035095215,3.8125
2023-09-05,1926.199951171875,23.558000564575195,3.811000108718872
2023-09-06,1918.0999755859375,23.20599937438965,3.748500108718872
2023-09-07,1917.5,22.950000762939453,3.7260000705718994
2023-09-08,1918.4000244140625,22.892000198364258,3.680500030517578
2023-09-11,1923.300048828125,23.10300064086914,3.7699999809265137
2023-09-12,1911.300048828125,23.12700080871582,3.752000093460083
2023-09-13,1909.0999755859375,22.91200065612793,3.75600004196167
2023-09-14,1910.0,22.74799919128418,3.7825000286102295
2023-09-15,1923.699951171875,23.125999450683594,3.7634999752044678
2023-09-18,1931.5,23.23200035095215,3.741499900817871
2023-09-19,1932.0,23.194000244140625,3.7139999866485596
2023-09-20,1945.5999755859375,23.57900047302246,3.746500015258789
2023-09-21,1919.199951171875,23.444000244140625,3.6665000915527344
2023-09-22,1925.4000244140625,23.59600067138672,3.6654999256134033
2023-09-25,1916.5999755859375,23.145000457763672,3.6494998931884766
2023-09-26,1900.4000244140625,22.950000762939453,3.625
2023-09-27,1871.5999755859375,22.476999282836914,3.627000093460083
2023-09-28,1860.4000244140625,22.514999389648438,3.694499969482422
2023-09-29,1848.0999755859375,22.236000061035156,3.7260000705718994
2023-10-02,1830.0,21.218000411987305,3.631999969482422
2023-10-03,1824.5999755859375,21.17799949645996,3.615499973297119
2023-10-04,1818.5,20.95599937438965,3.5840001106262207
2023-10-05,1816.5999755859375,20.847999572753906,3.546999931335449
2023-10-06,1830.199951171875,21.540000915527344,3.624500036239624
2023-10-09,1849.5,21.740999221801758,3.6424999237060547
2023-10-10,1861.0,21.775999069213867,3.631999969482422
2023-10-11,1872.800048828125,21.957000732421875,3.614000082015991
2023-10-12,1869.300048828125,21.79199981689453,3.5940001010894775
2023-10-13,1927.4000244140625,22.726999282836914,3.5799999237060547
2023-10-16,1921.0999755859375,22.610000610351562,3.5869998931884766
2023-10-17,1922.699951171875,22.863000869750977,3.575500011444092
2023-10-18,1955.300048828125,22.944000244140625,3.5820000171661377
2023-10-19,1968.4000244140625,22.886999130249023,3.5915000438690186
2023-10-20,1982.5,23.35099983215332,3.5420000553131104
2023-10-23,1976.300048828125,23.07200050354004,3.572999954223633
2023-10-24,1975.0,22.979999542236328,3.609999895095825
2023-10-25,1984.0999755859375,22.87700080871582,3.572000026702881
2023-10-26,1987.199951171875,22.78700065612793,3.56850004196167
2023-10-27,1988.5999755859375,22.770000457763672,3.634000062942505
2023-10-30,1996.199951171875,23.281999588012695,3.6494998931884766
2023-10-31,1985.199951171875,22.840999603271484,3.6414999961853027
2023-11-01,1978.800048828125,22.684999465942383,3.6449999809265137
2023-11-02,1985.5999755859375,22.750999450683594,3.6670000553131104
2023-11-03,1991.5,23.201000213623047,3.674499988555908
2023-11-06,1981.5999755859375,23.14900016784668,3.7095000743865967
2023-11-07,1966.800048828125,22.507999420166016,3.6700000762939453
2023-11-08,1951.5,22.64699935913086,3.628000020980835
2023-11-09,1964.199951171875,22.83099937438965,3.634999990463257
2023-11-10,1932.5999755859375,22.21500015258789,3.5834999084472656
2023-11-13,1945.5,22.298999786376953,3.6624999046325684
2023-11-14,1961.800048828125,23.07900047302246,3.682499885559082
2023-11-15,1960.0999755859375,23.485000610351562,3.7174999713897705
2023-11-16,1983.9000244140625,23.892000198364258,3.7044999599456787
2023-11-17,1981.5999755859375,23.80900001525879,3.737499952316284
2023-11-20,1977.699951171875,23.57900047302246,3.8125
2023-11-21,1999.300048828125,23.843000411987305,3.814500093460083
2023-11-22,1991.4000244140625,23.672000885009766,3.7664999961853027
2023-11-23,,,3.7790000438690186
2023-11-24,2002.199951171875,24.32900047302246,3.7964999675750732
2023-11-27,2011.800048828125,24.672000885009766,3.762500047683716
2023-11-28,2039.699951171875,24.93000030517578,3.8010001182556152
2023-11-29,2047.0999755859375,25.07200050354004,3.7860000133514404
2023-11-30,2038.0999755859375,25.292999267578125,3.8289999961853027
2023-12-01,2071.0,25.499000549316406,3.9089999198913574
2023-12-04,2024.0999755859375,24.55500030517578,3.820499897003174
2023-12-05,2018.5,24.201000213623047,3.7725000381469727
2023-12-06,2030.5,23.888999938964844,3.7165000438690186
2023-12-07,2029.9000244140625,23.73200035095215,3.7844998836517334
2023-12-08,1998.300048828125,22.97100067138672,3.819999933242798
2023-12-11,1978.0,22.773000717163086,3.7799999713897705
2023-12-12,1977.800048828125,22.72800064086914,3.7860000133514404
2023-12-13,1982.300048828125,22.638999938964844,3.7860000133514404
2023-12-14,2030.199951171875,24.09600067138672,3.8884999752044678
2023-12-15,2021.0999755859375,23.8700008392334,3.884999990463257
2023-12-18,2026.300048828125,23.83099937438965,3.8480000495910645
2023-12-19,2038.4000244140625,24.040000915527344,3.8959999084472656
2023-12-20,2034.5,24.347000122070312,3.9014999866485596
2023-12-21,2039.0999755859375,24.30699920654297,3.9084999561309814
2023-12-22,2057.10009765625,24.290000915527344,3.8954999446868896
2023-12-26,2058.199951171875,24.143999099731445,3.8954999446868896
2023-12-27,2081.89990234375,24.375,3.94350004196167
2023-12-28,2073.89990234375,24.134000778198242,3.9130001068115234
2023-12-29,2062.39990234375,23.85300064086914,3.880500078201294
2024-01-02,2064.39990234375,23.732999801635742,3.86899995803833
2024-01-03,2034.199951171875,22.945999145507812,3.8475000858306885
2024-01-04,2042.300048828125,22.98900032043457,3.8310000896453857
2024-01-05,2042.4000244140625,23.121999740600586,3.7945001125335693
2024-01-08,2026.5999755859375,23.1200008392334,3.799499988555908
2024-01-09,2026.4000244140625,22.90399932861328,3.748500108718872
2024-01-10,2021.699951171875,22.884000778198242,3.7809998989105225
2024-01-11,2014.300048828125,22.53700065612793,3.7764999866485596
2024-01-12,2046.699951171875,23.16200065612793,3.740000009536743
2024-01-16,2026.0,22.933000564575195,3.7664999961853027
2024-01-17,2002.5999755859375,22.516000747680664,3.7325000762939453
2024-01-18,2018.5999755859375,22.66699981689453,3.744999885559082
2024-01-19,2026.5,22.570999145507812,3.7869999408721924
2024-01-22,2019.800048828125,22.163000106811523,3.7639999389648438
2024-01-23,2023.699951171875,22.333999633789062,3.7904999256134033
2024-01-24,2013.9000244140625,22.7549991607666,3.882499933242798
2024-01-25,2016.9000244140625,22.808000564575195,3.865499973297119
2024-01-26,2016.800048828125,22.7549991607666,3.8505001068115234
2024-01-29,2025.199951171875,23.13800048828125,3.872999906539917
2024-01-30,2031.5,23.10700035095215,3.9065001010894775
2024-01-31,2048.39990234375,23.051000595092773,3.9024999141693115
2024-02-01,2053.0,23.1299991607666,3.8524999618530273
2024-02-02,2036.0999755859375,22.701000213623047,3.821500062942505
2024-02-05,2025.699951171875,22.334999084472656,3.7720000743865967
2024-02-06,2034.5,22.39299964904785,3.7825000286102295
2024-02-07,2035.199951171875,22.277999877929688,3.737499952316284
2024-02-08,2032.199951171875,22.565000534057617,3.7054998874664307
2024-02-09,2023.300048828125,22.527999877929688,3.686000108718872
2024-02-12,2018.199951171875,22.708999633789062,3.7284998893737793
2024-02-13,1992.9000244140625,22.09600067138672,3.7139999866485596
2024-02-14,1990.300048828125,22.33099937438965,3.700500011444092
2024-02-15,2002.0999755859375,22.91200065612793,3.756500005722046
2024-02-16,2011.5,23.43899917602539,3.8380000591278076
2024-02-20,2027.5,23.106000900268555,3.866499900817871
2024-02-21,2022.300048828125,22.85099983215332,3.874500036239624
2024-02-22,2019.699951171875,22.764999389648438,3.8975000381469727
2024-02-23,2038.5999755859375,22.9689998626709,3.881999969482422
2024-02-26,2028.5,22.517000198364258,3.8239998817443848
2024-02-27,2034.0,22.523000717163086,3.8310000896453857
2024-02-28,2033.0,22.40999984741211,3.827500104904175
2024-02-29,2045.699951171875,22.666000366210938,3.8345000743865967
2024-03-01,2086.89990234375,23.149999618530273,3.8550000190734863
2024-03-04,2117.699951171875,23.77899932861328,3.8519999980926514
2024-03-05,2133.5,23.76300048828125,3.8440001010894775
2024-03-06,2150.300048828125,24.27199935913086,3.870500087738037
2024-03-07,2158.0,24.3700008392334,3.9195001125335693
2024-03-08,2178.60009765625,24.339000701904297,3.884999990463257
2024-03-11,2182.5,24.511999130249023,3.922499895095825
2024-03-12,2160.39990234375,24.194000244140625,3.924999952316284
2024-03-13,2175.39990234375,24.958999633789062,4.052499771118164
2024-03-14,2163.0,24.874000549316406,4.0370001792907715
2024-03-15,2157.300048828125,25.200000762939453,4.112500190734863
2024-03-18,2160.699951171875,25.090999603271484,4.114500045776367
2024-03-19,2156.300048828125,24.964000701904297,4.058499813079834
2024-03-20,2157.89990234375,24.933000564575195,4.03849983215332
2024-03-21,2182.39990234375,24.849000930786133,4.046500205993652
2024-03-22,2158.10009765625,24.691999435424805,3.996000051498413
2024-03-25,2174.800048828125,24.7450008392334,4.006999969482422
2024-03-26,2175.60009765625,24.482999801635742,3.996000051498413
2024-03-27,2190.60009765625,24.625,3.992500066757202
2024-03-28,2217.39990234375,24.797000885009766,4.003499984741211
2024-04-01,2236.5,24.95400047302246,4.046000003814697
2024-04-02,2261.0,25.804000854492188,4.070000171661377
2024-04-03,2294.39990234375,26.94499969482422,4.192999839782715
2024-04-04,2288.800048828125,27.139999389648438,4.246500015258789
2024-04-05,2325.699951171875,27.399999618530273,4.239500045776367
2024-04-08,2331.699951171875,27.711999893188477,4.2769999504089355
2024-04-09,2343.5,27.891000747680664,4.285999774932861
2024-04-10,2329.60009765625,27.961000442504883,4.2820000648498535
2024-04-11,2354.800048828125,28.176000595092773,4.251999855041504
2024-04-12,2356.199951171875,28.2549991607666,4.257500171661377
2024-04-15,2365.800048828125,28.650999069213867,4.379000186920166
2024-04-16,2390.800048828125,28.31800079345703,4.305500030517578
2024-04-17,2371.699951171875,28.34600067138672,4.34250020980835
2024-04-18,2382.300048828125,28.32900047302246,4.440499782562256
2024-04-19,2398.39990234375,28.808000564575195,4.501999855041504
2024-04-22,2332.199951171875,27.21299934387207,4.500500202178955
2024-04-23,2327.699951171875,27.33099937438965,4.490499973297119
2024-04-24,2324.5,27.323999404907227,4.4670000076293945
2024-04-25,2329.800048828125,27.341999053955078,4.570499897003174
2024-04-26,2334.800048828125,27.240999221801758,4.568999767303467
2024-04-29,2345.39990234375,27.37299919128418,4.658999919891357
2024-04-30,2291.39990234375,26.391000747680664,4.564499855041504
2024-05-01,2299.89990234375,26.48900032043457,4.552499771118164
2024-05-02,2299.199951171875,26.58300018310547,4.49399995803833
2024-05-03,2299.0,26.44499969482422,4.573500156402588
2024-05-06,2321.60009765625,27.368999481201172,4.634500026702881
2024-05-07,2315.199951171875,27.30299949645996,4.625500202178955
2024-05-08,2313.60009765625,27.361000061035156,4.561999797821045
2024-05-09,2332.10009765625,28.131999969482422,4.607500076293945
2024-05-10,2367.300048828125,28.274999618530273,4.69350004196167
2024-05-13,2336.10009765625,28.22100067138672,4.804500102996826
2024-05-14,2353.39990234375,28.485000610351562,4.953499794006348
2024-05-15,2388.699951171875,29.513999938964844,4.9695000648498535
2024-05-16,2380.0,29.665000915527344,4.892000198364258
2024-05-17,2412.199951171875,31.047000885009766,5.057000160217285
2024-05-20,2433.89990234375,32.20500183105469,5.087500095367432
2024-05-21,2421.699951171875,31.868000030517578,5.11899995803833
2024-05-22,2389.199951171875,31.295000076293945,4.867499828338623
2024-05-23,2335.0,30.284000396728516,4.816500186920166
2024-05-24,2332.5,30.329999923706055,4.778500080108643
2024-05-28,2355.199951171875,31.97100067138672,4.875500202178955
2024-05-29,2340.300048828125,32.202999114990234,4.805500030517578
2024-05-30,2342.89990234375,31.38800048828125,4.671999931335449
2024-05-31,2322.89990234375,30.297000885009766,4.610000133514404
2024-06-03,2346.60009765625,30.641000747680664,4.677000045776367
2024-06-04,2325.5,29.488000869750977,4.547999858856201
2024-06-05,2354.10009765625,29.947999954223633,4.619500160217285
2024-06-06,2370.300048828125,31.246999740600586,4.690999984741211
2024-06-07,2305.199951171875,29.334999084472656,4.494500160217285
2024-06-10,2307.699951171875,29.768999099731445,4.55649995803833
2024-06-11,2307.5,29.132999420166016,4.5229997634887695
2024-06-12,2336.0,30.176000595092773,4.581500053405762
2024-06-13,2300.199951171875,28.989999771118164,4.507500171661377
2024-06-14,2331.39990234375,29.402000427246094,4.551000118255615
2024-06-17,2312.39990234375,29.325000762939453,4.521500110626221
2024-06-18,2330.39990234375,29.5049991607666,4.561999797821045
2024-06-20,2353.800048828125,30.775999069213867,4.618000030517578
2024-06-21,2316.39990234375,29.572999954223633,4.49399995803833
2024-06-24,2330.0,29.48900032043457,4.5269999504089355
2024-06-25,2316.60009765625,28.836999893188477,4.38100004196167
2024-06-26,2299.199951171875,28.909000396728516,4.367499828338623
2024-06-27,2324.5,28.917999267578125,4.328499794006348
2024-06-28,2327.699951171875,29.23699951171875,4.390500068664551
2024-07-01,2327.60009765625,29.299999237060547,4.426499843597412
2024-07-02,2323.0,29.35300064086914,4.429500102996826
2024-07-03,2359.800048828125,30.54800033569336,4.540999889373779
2024-07-05,2388.5,31.38800048828125,4.6585001945495605
2024-07-08,2355.199951171875,30.618000030517578,4.622000217437744
2024-07-09,2360.10009765625,30.77199935913086,4.578000068664551
2024-07-10,2372.199951171875,30.726999282836914,4.607500076293945
2024-07-11,2415.0,31.393999099731445,4.508500099182129
2024-07-12,2414.0,30.88599967956543,4.598499774932861
2024-07-15,2422.89990234375,30.672000885009766,4.5289998054504395
2024-07-16,2462.39990234375,31.19499969482422,4.443999767303467
2024-07-17,2454.800048828125,30.136999130249023,4.39900016784668
2024-07-18,2451.800048828125,29.9950008392334,4.265999794006348
2024-07-19,2395.5,29.08799934387207,4.218999862670898
2024-07-22,2392.0,29.124000549316406,4.180500030517578
2024-07-23,2404.60009765625,29.131999969482422,4.145999908447266
2024-07-24,2413.300048828125,29.115999221801758,4.098999977111816
2024-07-25,2351.89990234375,27.80699920654297,4.112500190734863
2024-07-26,2380.0,27.860000610351562,4.104499816894531
2024-07-29,2377.300048828125,27.702999114990234,4.061999797821045
2024-07-30,2405.0,28.364999771118164,4.063000202178955
2024-07-31,2426.5,28.777999877929688,4.159999847412109
2024-08-01,2435.0,28.33099937438965,4.066500186920166
2024-08-02,2425.699951171875,28.246000289916992,4.084000110626221
2024-08-05,2401.699951171875,27.076000213623047,3.9839999675750732
2024-08-06,2389.10009765625,27.09600067138672,4.011499881744385
2024-08-07,2390.5,26.829999923706055,3.9375
2024-08-08,2422.199951171875,27.5,3.944999933242798
2024-08-09,2432.10009765625,27.48699951171875,3.9800000190734863
2024-08-12,2462.39990234375,27.91699981689453,4.054999828338623
2024-08-13,2466.699951171875,27.69499969482422,4.035999774932861
2024-08-14,2439.39990234375,27.253999710083008,4.025000095367432
2024-08-15,2453.10009765625,28.341999053955078,4.138999938964844
2024-08-16,2498.60009765625,28.777999877929688,4.127500057220459
2024-08-19,2501.800048828125,29.239999771118164,4.166500091552734
2024-08-20,2511.300048828125,29.454999923706055,4.149499893188477
2024-08-21,2508.39990234375,29.47599983215332,4.18149995803833
2024-08-22,2478.89990234375,29.006000518798828,4.140999794006348
2024-08-23,2508.39990234375,29.785999298095703,4.194499969482422
2024-08-26,2517.699951171875,29.976999282836914,4.21150016784668
2024-08-27,2516.0,29.951000213623047,4.230500221252441
2024-08-28,2501.0,29.176000595092773,4.144999980926514
2024-08-29,2525.699951171875,29.55699920654297,4.147500038146973
2024-08-30,2493.800048828125,28.731000900268555,4.144999980926514
2024-09-03,2489.89990234375,27.951000213623047,4.0320000648498535
2024-09-04,2493.39990234375,28.16699981689453,4.019499778747559
2024-09-05,2511.39990234375,28.719999313354492,4.077499866485596
2024-09-06,2493.5,27.808000564575195,4.014500141143799
2024-09-09,2501.800048828125,28.291000366210938,4.084499835968018
2024-09-10,2512.300048828125,28.256999969482422,4.040500164031982
2024-09-11,2512.10009765625,28.562999725341797,4.083000183105469
2024-09-12,2551.199951171875,29.743000030517578,4.132999897003174
2024-09-13,2581.300048828125,30.698999404907227,4.175000190734863
2024-09-16,2580.39990234375,30.770999908447266,4.2129998207092285
2024-09-17,2564.300048828125,30.618999481201172,4.213500022888184
2024-09-18,2570.699951171875,30.340999603271484,4.23799991607666
2024-09-19,2588.0,31.0939998626709,4.285999774932861
2024-09-20,2619.89990234375,31.176000595092773,4.281499862670898
2024-09-23,2626.5,30.767000198364258,4.289000034332275
2024-09-24,2651.199951171875,32.111000061035156,4.429500102996826
2024-09-25,2659.199951171875,31.697999954223633,4.427999973297119
2024-09-26,2669.89990234375,32.025001525878906,4.580999851226807
2024-09-27,2644.300048828125,31.518999099731445,4.540999889373779
2024-09-30,2636.10009765625,31.163999557495117,4.495999813079834
2024-10-01,2667.300048828125,31.44499969482422,4.5355000495910645
2024-10-02,2647.10009765625,31.628000259399414,4.5960001945495605
2024-10-03,2657.10009765625,32.18899917602539,4.501999855041504
2024-10-04,2645.800048828125,32.12799835205078,4.522500038146973
2024-10-07,2644.800048828125,31.7450008392334,4.519000053405762
2024-10-08,2615.0,30.354999542236328,4.4120001792907715
2024-10-09,2606.0,30.424999237060547,4.355000019073486
2024-10-10,2620.60009765625,31.0049991607666,4.385000228881836
2024-10-11,2657.60009765625,31.520000457763672,4.451499938964844
2024-10-14,2647.800048828125,31.08300018310547,4.363500118255615
2024-10-15,2661.39990234375,31.527000427246094,4.30049991607666
2024-10-16,2674.0,31.760000228881836,4.331500053405762
2024-10-17,2691.0,31.572999954223633,4.286499977111816
2024-10-18,2713.699951171875,33.03200149536133,4.3460001945495605
2024-10-21,2723.10009765625,33.86899948120117,4.322999954223633
2024-10-22,2744.199951171875,34.83100128173828,4.3480000495910645
2024-10-23,2714.39990234375,33.63999938964844,4.304500102996826
2024-10-24,2734.89990234375,33.611000061035156,4.319499969482422
2024-10-25,2740.89990234375,33.60300064086914,4.3394999504089355
2024-10-28,2742.89990234375,33.83000183105469,4.331999778747559
2024-10-29,2768.39990234375,34.26900100708008,4.332499980926514
2024-10-30,2788.5,33.91400146484375,4.327499866485596
2024-10-31,2738.300048828125,32.65299987792969,4.313499927520752
2024-11-01,2738.60009765625,32.54199981689453,4.347499847412109
2024-11-04,2736.10009765625,32.47999954223633,4.4070000648498535
2024-11-05,2740.300048828125,32.654998779296875,4.450500011444092
2024-11-06,2667.60009765625,31.22100067138672,4.222499847412109
2024-11-07,2698.39990234375,31.764999389648438,4.409999847412109
2024-11-08,2687.5,31.358999252319336,4.286499977111816
2024-11-11,2611.199951171875,30.540000915527344,4.210999965667725
2024-11-12,2600.0,30.68600082397461,4.119500160217285
2024-11-13,2580.800048828125,30.59000015258789,4.065999984741211
2024-11-14,2568.199951171875,30.507999420166016,4.072999954223633
2024-11-15,2565.699951171875,30.371000289916992,4.051000118255615
2024-11-18,2610.60009765625,31.163000106811523,4.107999801635742
2024-11-19,2627.10009765625,31.20800018310547,4.130000114440918
2024-11-20,2648.199951171875,30.95599937438965,4.143499851226807
2024-11-21,2672.10009765625,30.91200065612793,4.11299991607666
2024-11-22,2709.89990234375,31.30900001525879,4.073999881744385
2024-11-25,2616.800048828125,30.209999084472656,4.0914998054504395
2024-11-26,2620.300048828125,30.38800048828125,4.039000034332275
2024-11-27,2639.89990234375,30.111000061035156,4.066999912261963
2024-11-29,2657.0,30.684999465942383,4.08050012588501
2024-12-02,2634.89990234375,30.448999404907227,4.075500011444092
2024-12-03,2644.699951171875,31.07699966430664,4.145999908447266
2024-12-04,2653.800048828125,31.5049991607666,4.142000198364258
2024-12-05,2626.60009765625,31.134000778198242,4.135000228881836
2024-12-06,2638.60009765625,31.18600082397461,4.138500213623047
2024-12-09,2664.89990234375,32.215999603271484,4.223499774932861
2024-12-10,2697.60009765625,32.362998962402344,4.223499774932861
2024-12-11,2733.800048828125,32.5620002746582,4.214000225067139
2024-12-12,2687.5,31.22800064086914,4.195000171661377
2024-12-13,2656.0,30.655000686645508,4.14900016784668
2024-12-16,2651.39990234375,30.69700050354004,4.143499851226807
2024-12-17,2644.39990234375,30.572999954223633,4.0914998054504395
2024-12-18,2636.5,30.40999984741211,4.099999904632568
2024-12-19,2592.199951171875,29.0939998626709,4.020500183105469
2024-12-20,2628.699951171875,29.65999984741211,4.040999889373779
2024-12-23,2612.300048828125,29.88800048828125,4.0229997634887695
2024-12-24,2620.0,29.974000930786133,4.049499988555908
2024-12-26,2638.800048828125,30.047000885009766,4.072000026702881
2024-12-27,2617.199951171875,29.655000686645508,4.0625
2024-12-30,2606.10009765625,29.106000900268555,4.045499801635742
2024-12-31,2629.199951171875,28.940000534057617,3.9860000610351562
2025-01-02,2658.89990234375,29.621999740600586,3.9885001182556152
2025-01-03,2645.0,29.805999755859375,4.0395002365112305
2025-01-06,2638.39990234375,30.341999053955078,4.126999855041504
2025-01-07,2656.699951171875,30.44700050354004,4.1605000495910645
2025-01-08,2664.5,30.45199966430664,4.227499961853027
2025-01-09,2683.800048828125,30.791000366210938,4.2795000076293945
2025-01-10,2708.5,31.090999603271484,4.274499893188477
2025-01-13,2673.5,30.090999603271484,4.295499801635742
2025-01-14,2677.5,30.131999969482422,4.310500144958496
2025-01-15,2712.5,31.319000244140625,4.359499931335449
2025-01-16,2746.39990234375,31.523000717163086,4.4105000495910645
2025-01-17,2744.300048828125,30.951000213623047,4.337500095367432
2025-01-21,2755.0,31.31100082397461,4.310999870300293
2025-01-22,2767.60009765625,31.23900032043457,4.271500110626221
2025-01-23,2763.10009765625,30.67300033569336,4.299499988555908
2025-01-24,2777.300048828125,31.023000717163086,4.289999961853027
2025-01-27,2737.5,30.253999710083008,4.203499794006348
2025-01-28,2766.800048828125,30.726999282836914,4.2204999923706055
2025-01-29,2769.10009765625,31.238000869750977,4.257500171661377
2025-01-30,2823.0,32.36399841308594,4.288000106811523
2025-01-31,2812.5,32.12799835205078,4.26200008392334
2025-02-03,2833.89990234375,32.391998291015625,4.294000148773193
2025-02-04,2853.300048828125,32.88800048828125,4.34250020980835
2025-02-05,2871.60009765625,32.856998443603516,4.434500217437744
2025-02-06,2856.0,32.518001556396484,4.453499794006348
2025-02-07,2867.300048828125,32.334999084472656,4.581500053405762
