listed_sym,listing_date,entry_ts,exit_ts,sym,log_return,era,quarter,btc_30d_ret
PIEVERSEUSDT,2025-11-14,2025-11-15,2025-11-20,ADAUSDT,-0.07285784659253143,2025H2,2025Q4,-0.11624128127965194
PIEVERSEUSDT,2025-11-14,2025-11-15,2025-11-20,AVAXUSDT,-0.057613970766159844,2025H2,2025Q4,-0.11624128127965194
PIEVERSEUSDT,2025-11-14,2025-11-15,2025-11-20,LINKUSDT,-0.02138492331835865,2025H2,2025Q4,-0.11624128127965194
PIEVERSEUSDT,2025-11-14,2025-11-15,2025-11-20,LTCUSDT,-0.05127712175003551,2025H2,2025Q4,-0.11624128127965194
PIEVERSEUSDT,2025-11-14,2025-11-15,2025-11-20,BCHUSDT,0.012337260063243805,2025H2,2025Q4,-0.11624128127965194
PIEVERSEUSDT,2025-11-14,2025-11-15,2025-11-20,FILUSDT,-0.06250420384964539,2025H2,2025Q4,-0.11624128127965194
PIEVERSEUSDT,2025-11-14,2025-11-15,2025-11-20,NEARUSDT,0.008460287349391402,2025H2,2025Q4,-0.11624128127965194
PIEVERSEUSDT,2025-11-14,2025-11-15,2025-11-20,WIFUSDT,-0.01599634209030277,2025H2,2025Q4,-0.11624128127965194
GAIBUSDT,2025-11-20,2025-11-21,2025-11-26,BTCUSDT,0.008206287672336847,2025H2,2025Q4,-0.20866811739761182
GAIBUSDT,2025-11-20,2025-11-21,2025-11-26,ETHUSDT,0.043191262848060775,2025H2,2025Q4,-0.20866811739761182
GAIBUSDT,2025-11-20,2025-11-21,2025-11-26,BNBUSDT,-0.004103411584592342,2025H2,2025Q4,-0.20866811739761182
GAIBUSDT,2025-11-20,2025-11-21,2025-11-26,SOLUSDT,0.03904510055996761,2025H2,2025Q4,-0.20866811739761182
GAIBUSDT,2025-11-20,2025-11-21,2025-11-26,XRPUSDT,0.09549662861443488,2025H2,2025Q4,-0.20866811739761182
GAIBUSDT,2025-11-20,2025-11-21,2025-11-26,DOGEUSDT,0.027562364871941247,2025H2,2025Q4,-0.20866811739761182
GAIBUSDT,2025-11-20,2025-11-21,2025-11-26,ADAUSDT,-0.02341479014943447,2025H2,2025Q4,-0.20866811739761182
GAIBUSDT,2025-11-20,2025-11-21,2025-11-26,AVAXUSDT,0.02751647609765563,2025H2,2025Q4,-0.20866811739761182
GAIBUSDT,2025-11-20,2025-11-21,2025-11-26,LINKUSDT,0.010997995876823288,2025H2,2025Q4,-0.20866811739761182
GAIBUSDT,2025-11-20,2025-11-21,2025-11-26,LTCUSDT,-0.02261883820930727,2025H2,2025Q4,-0.20866811739761182
GAIBUSDT,2025-11-20,2025-11-21,2025-11-26,BCHUSDT,0.092942785418514,2025H2,2025Q4,-0.20866811739761182
GAIBUSDT,2025-11-20,2025-11-21,2025-11-26,FILUSDT,-0.086611856409006,2025H2,2025Q4,-0.20866811739761182
GAIBUSDT,2025-11-20,2025-11-21,2025-11-26,NEARUSDT,-0.08132929517812597,2025H2,2025Q4,-0.20866811739761182
GAIBUSDT,2025-11-20,2025-11-21,2025-11-26,WIFUSDT,-0.03167199780022305,2025H2,2025Q4,-0.20866811739761182
IRYSUSDT,2025-11-26,2025-11-27,2025-12-02,BTCUSDT,-0.0470667115354915,2025H2,2025Q4,-0.1909122733939832
IRYSUSDT,2025-11-26,2025-11-27,2025-12-02,ETHUSDT,-0.07847397670375986,2025H2,2025Q4,-0.1909122733939832
IRYSUSDT,2025-11-26,2025-11-27,2025-12-02,BNBUSDT,-0.07645358642745013,2025H2,2025Q4,-0.1909122733939832
IRYSUSDT,2025-11-26,2025-11-27,2025-12-02,SOLUSDT,-0.12130444365234024,2025H2,2025Q4,-0.1909122733939832
IRYSUSDT,2025-11-26,2025-11-27,2025-12-02,XRPUSDT,-0.0912139855084965,2025H2,2025Q4,-0.1909122733939832
IRYSUSDT,2025-11-26,2025-11-27,2025-12-02,DOGEUSDT,-0.13299579870271477,2025H2,2025Q4,-0.1909122733939832
IRYSUSDT,2025-11-26,2025-11-27,2025-12-02,ADAUSDT,-0.12143493107837536,2025H2,2025Q4,-0.1909122733939832
IRYSUSDT,2025-11-26,2025-11-27,2025-12-02,AVAXUSDT,-0.16042702659818936,2025H2,2025Q4,-0.1909122733939832
IRYSUSDT,2025-11-26,2025-11-27,2025-12-02,LINKUSDT,-0.10852169702931948,2025H2,2025Q4,-0.1909122733939832
IRYSUSDT,2025-11-26,2025-11-27,2025-12-02,LTCUSDT,-0.11319966137288429,2025H2,2025Q4,-0.1909122733939832
IRYSUSDT,2025-11-26,2025-11-27,2025-12-02,BCHUSDT,-0.03970749619353396,2025H2,2025Q4,-0.1909122733939832
IRYSUSDT,2025-11-26,2025-11-27,2025-12-02,FILUSDT,-0.12047482732209479,2025H2,2025Q4,-0.1909122733939832
IRYSUSDT,2025-11-26,2025-11-27,2025-12-02,NEARUSDT,-0.1745009777287665,2025H2,2025Q4,-0.1909122733939832
IRYSUSDT,2025-11-26,2025-11-27,2025-12-02,WIFUSDT,-0.11072338639524001,2025H2,2025Q4,-0.1909122733939832
POWERUSDT,2025-12-06,2025-12-07,2025-12-12,BTCUSDT,0.03644984237593736,2025H2,2025Q4,-0.12545157455771838
POWERUSDT,2025-12-06,2025-12-07,2025-12-12,ETHUSDT,0.06326405158548837,2025H2,2025Q4,-0.12545157455771838
POWERUSDT,2025-12-06,2025-12-07,2025-12-12,BNBUSDT,-0.004975246642706384,2025H2,2025Q4,-0.12545157455771838
POWERUSDT,2025-12-06,2025-12-07,2025-12-12,SOLUSDT,0.033270660710564115,2025H2,2025Q4,-0.12545157455771838
POWERUSDT,2025-12-06,2025-12-07,2025-12-12,XRPUSDT,0.0013292964072481536,2025H2,2025Q4,-0.12545157455771838
POWERUSDT,2025-12-06,2025-12-07,2025-12-12,DOGEUSDT,0.0042860269912212935,2025H2,2025Q4,-0.12545157455771838
POWERUSDT,2025-12-06,2025-12-07,2025-12-12,ADAUSDT,0.028607433549682926,2025H2,2025Q4,-0.12545157455771838
POWERUSDT,2025-12-06,2025-12-07,2025-12-12,AVAXUSDT,0.0007463800913744174,2025H2,2025Q4,-0.12545157455771838
POWERUSDT,2025-12-06,2025-12-07,2025-12-12,LINKUSDT,0.010866563890839193,2025H2,2025Q4,-0.12545157455771838
POWERUSDT,2025-12-06,2025-12-07,2025-12-12,LTCUSDT,0.0156775405214685,2025H2,2025Q4,-0.12545157455771838
POWERUSDT,2025-12-06,2025-12-07,2025-12-12,BCHUSDT,-0.016930651451394996,2025H2,2025Q4,-0.12545157455771838
POWERUSDT,2025-12-06,2025-12-07,2025-12-12,FILUSDT,-0.07959538044621593,2025H2,2025Q4,-0.12545157455771838
POWERUSDT,2025-12-06,2025-12-07,2025-12-12,NEARUSDT,-0.021302580703868264,2025H2,2025Q4,-0.12545157455771838
POWERUSDT,2025-12-06,2025-12-07,2025-12-12,WIFUSDT,0.05856204596793447,2025H2,2025Q4,-0.12545157455771838
NIGHTUSDT,2025-12-10,2025-12-11,2025-12-16,BTCUSDT,-0.06342242182137868,2025H2,2025Q4,-0.10221074929761242
NIGHTUSDT,2025-12-10,2025-12-11,2025-12-16,ETHUSDT,-0.11519294754532258,2025H2,2025Q4,-0.10221074929761242
NIGHTUSDT,2025-12-10,2025-12-11,2025-12-16,BNBUSDT,-0.04096743848822291,2025H2,2025Q4,-0.10221074929761242
NIGHTUSDT,2025-12-10,2025-12-11,2025-12-16,SOLUSDT,-0.06531230650462204,2025H2,2025Q4,-0.10221074929761242
NIGHTUSDT,2025-12-10,2025-12-11,2025-12-16,XRPUSDT,-0.07423614779977061,2025H2,2025Q4,-0.10221074929761242
NIGHTUSDT,2025-12-10,2025-12-11,2025-12-16,DOGEUSDT,-0.10030026948951264,2025H2,2025Q4,-0.10221074929761242
NIGHTUSDT,2025-12-10,2025-12-11,2025-12-16,ADAUSDT,-0.15554881832353007,2025H2,2025Q4,-0.10221074929761242
NIGHTUSDT,2025-12-10,2025-12-11,2025-12-16,AVAXUSDT,-0.13480826021660505,2025H2,2025Q4,-0.10221074929761242
NIGHTUSDT,2025-12-10,2025-12-11,2025-12-16,LINKUSDT,-0.09299174509111553,2025H2,2025Q4,-0.10221074929761242
NIGHTUSDT,2025-12-10,2025-12-11,2025-12-16,LTCUSDT,-0.0843829148493823,2025H2,2025Q4,-0.10221074929761242
NIGHTUSDT,2025-12-10,2025-12-11,2025-12-16,BCHUSDT,-0.06597107174766358,2025H2,2025Q4,-0.10221074929761242
NIGHTUSDT,2025-12-10,2025-12-11,2025-12-16,FILUSDT,-0.14825630773979398,2025H2,2025Q4,-0.10221074929761242
NIGHTUSDT,2025-12-10,2025-12-11,2025-12-16,NEARUSDT,-0.13109652412184744,2025H2,2025Q4,-0.10221074929761242
NIGHTUSDT,2025-12-10,2025-12-11,2025-12-16,WIFUSDT,-0.048470522165751664,2025H2,2025Q4,-0.10221074929761242
RAVEUSDT,2025-12-14,2025-12-15,2025-12-20,BTCUSDT,-0.0002474238985518131,2025H2,2025Q4,-0.09596453757470425
RAVEUSDT,2025-12-14,2025-12-15,2025-12-20,ETHUSDT,-0.027913656062203383,2025H2,2025Q4,-0.09596453757470425
RAVEUSDT,2025-12-14,2025-12-15,2025-12-20,BNBUSDT,-0.024033076258078944,2025H2,2025Q4,-0.09596453757470425
RAVEUSDT,2025-12-14,2025-12-15,2025-12-20,SOLUSDT,-0.024027765210196183,2025H2,2025Q4,-0.09596453757470425
RAVEUSDT,2025-12-14,2025-12-15,2025-12-20,XRPUSDT,-0.03505157985508723,2025H2,2025Q4,-0.09596453757470425
RAVEUSDT,2025-12-14,2025-12-15,2025-12-20,DOGEUSDT,-0.014054569777927782,2025H2,2025Q4,-0.09596453757470425
RAVEUSDT,2025-12-14,2025-12-15,2025-12-20,ADAUSDT,-0.05129329438755058,2025H2,2025Q4,-0.09596453757470425
RAVEUSDT,2025-12-14,2025-12-15,2025-12-20,AVAXUSDT,-0.04913604306474643,2025H2,2025Q4,-0.09596453757470425
RAVEUSDT,2025-12-14,2025-12-15,2025-12-20,LINKUSDT,-0.0576329454706205,2025H2,2025Q4,-0.09596453757470425
RAVEUSDT,2025-12-14,2025-12-15,2025-12-20,LTCUSDT,-0.01918953600491255,2025H2,2025Q4,-0.09596453757470425
RAVEUSDT,2025-12-14,2025-12-15,2025-12-20,BCHUSDT,0.11356553608891788,2025H2,2025Q4,-0.09596453757470425
RAVEUSDT,2025-12-14,2025-12-15,2025-12-20,FILUSDT,-0.0053455644664196925,2025H2,2025Q4,-0.09596453757470425
RAVEUSDT,2025-12-14,2025-12-15,2025-12-20,NEARUSDT,-0.03387987827219756,2025H2,2025Q4,-0.09596453757470425
RAVEUSDT,2025-12-14,2025-12-15,2025-12-20,WIFUSDT,-0.06125196405218779,2025H2,2025Q4,-0.09596453757470425
GUAUSDT,2025-12-21,2025-12-22,2025-12-27,BTCUSDT,-0.014766363804532848,2025H2,2025Q4,0.045957345311219644
GUAUSDT,2025-12-21,2025-12-22,2025-12-27,ETHUSDT,-0.024530158821649203,2025H2,2025Q4,0.045957345311219644
GUAUSDT,2025-12-21,2025-12-22,2025-12-27,BNBUSDT,-0.028117335862828975,2025H2,2025Q4,0.045957345311219644
GUAUSDT,2025-12-21,2025-12-22,2025-12-27,SOLUSDT,-0.030384736626716626,2025H2,2025Q4,0.045957345311219644
GUAUSDT,2025-12-21,2025-12-22,2025-12-27,XRPUSDT,-0.04215234326561202,2025H2,2025Q4,0.045957345311219644
GUAUSDT,2025-12-21,2025-12-22,2025-12-27,DOGEUSDT,-0.07122443677238172,2025H2,2025Q4,0.045957345311219644
GUAUSDT,2025-12-21,2025-12-22,2025-12-27,ADAUSDT,-0.047288149822734035,2025H2,2025Q4,0.045957345311219644
GUAUSDT,2025-12-21,2025-12-22,2025-12-27,AVAXUSDT,0.01585259541948184,2025H2,2025Q4,0.045957345311219644
GUAUSDT,2025-12-21,2025-12-22,2025-12-27,LINKUSDT,-0.020728236553966176,2025H2,2025Q4,0.045957345311219644
GUAUSDT,2025-12-21,2025-12-22,2025-12-27,LTCUSDT,0.0011721040607372475,2025H2,2025Q4,0.045957345311219644
GUAUSDT,2025-12-21,2025-12-22,2025-12-27,BCHUSDT,0.004610521150000807,2025H2,2025Q4,0.045957345311219644
GUAUSDT,2025-12-21,2025-12-22,2025-12-27,FILUSDT,-0.04075673953638249,2025H2,2025Q4,0.045957345311219644
GUAUSDT,2025-12-21,2025-12-22,2025-12-27,NEARUSDT,0.0052875205806834176,2025H2,2025Q4,0.045957345311219644
GUAUSDT,2025-12-21,2025-12-22,2025-12-27,WIFUSDT,-0.07854960382126612,2025H2,2025Q4,0.045957345311219644
BREVUSDT,2025-12-30,2025-12-31,2026-01-05,BTCUSDT,0.03457473560669708,2025H2,2025Q4,0.01584618096139212
BREVUSDT,2025-12-30,2025-12-31,2026-01-05,ETHUSDT,0.056498197672308,2025H2,2025Q4,0.01584618096139212
BREVUSDT,2025-12-30,2025-12-31,2026-01-05,BNBUSDT,0.03976081506325675,2025H2,2025Q4,0.01584618096139212
BREVUSDT,2025-12-30,2025-12-31,2026-01-05,SOLUSDT,0.07105589847026104,2025H2,2025Q4,0.01584618096139212
BREVUSDT,2025-12-30,2025-12-31,2026-01-05,XRPUSDT,0.10789925675266133,2025H2,2025Q4,0.01584618096139212
BREVUSDT,2025-12-30,2025-12-31,2026-01-05,DOGEUSDT,0.1930673346917395,2025H2,2025Q4,0.01584618096139212
BREVUSDT,2025-12-30,2025-12-31,2026-01-05,ADAUSDT,0.13142804253266213,2025H2,2025Q4,0.01584618096139212
BREVUSDT,2025-12-30,2025-12-31,2026-01-05,AVAXUSDT,0.12469525196406872,2025H2,2025Q4,0.01584618096139212
BREVUSDT,2025-12-30,2025-12-31,2026-01-05,LINKUSDT,0.07862213393236782,2025H2,2025Q4,0.01584618096139212
BREVUSDT,2025-12-30,2025-12-31,2026-01-05,LTCUSDT,0.04209971669828467,2025H2,2025Q4,0.01584618096139212
BREVUSDT,2025-12-30,2025-12-31,2026-01-05,BCHUSDT,0.07036987463695692,2025H2,2025Q4,0.01584618096139212
BREVUSDT,2025-12-30,2025-12-31,2026-01-05,FILUSDT,0.12306806117043728,2025H2,2025Q4,0.01584618096139212
BREVUSDT,2025-12-30,2025-12-31,2026-01-05,NEARUSDT,0.1322095153666068,2025H2,2025Q4,0.01584618096139212
BREVUSDT,2025-12-30,2025-12-31,2026-01-05,WIFUSDT,0.38167624614414963,2025H2,2025Q4,0.01584618096139212
XAGUSDT,2026-01-07,2026-01-08,2026-01-13,BTCUSDT,-0.0008270316008579525,2026H1,2026Q1,-0.017040449748700226
XAGUSDT,2026-01-07,2026-01-08,2026-01-13,ETHUSDT,-0.02389144159929337,2026H1,2026Q1,-0.017040449748700226
XAGUSDT,2026-01-07,2026-01-08,2026-01-13,BNBUSDT,0.006439785024054049,2026H1,2026Q1,-0.017040449748700226
XAGUSDT,2026-01-07,2026-01-08,2026-01-13,SOLUSDT,0.02004569990776778,2026H1,2026Q1,-0.017040449748700226
XAGUSDT,2026-01-07,2026-01-08,2026-01-13,XRPUSDT,-0.05346178256527583,2026H1,2026Q1,-0.017040449748700226
XAGUSDT,2026-01-07,2026-01-08,2026-01-13,DOGEUSDT,-0.07012598287776169,2026H1,2026Q1,-0.017040449748700226
XAGUSDT,2026-01-07,2026-01-08,2026-01-13,ADAUSDT,-0.0411329881473925,2026H1,2026Q1,-0.017040449748700226
XAGUSDT,2026-01-07,2026-01-08,2026-01-13,AVAXUSDT,-0.04514768821220531,2026H1,2026Q1,-0.017040449748700226
XAGUSDT,2026-01-07,2026-01-08,2026-01-13,LINKUSDT,-0.029138534937919167,2026H1,2026Q1,-0.017040449748700226
XAGUSDT,2026-01-07,2026-01-08,2026-01-13,LTCUSDT,-0.07169937531348054,2026H1,2026Q1,-0.017040449748700226
XAGUSDT,2026-01-07,2026-01-08,2026-01-13,BCHUSDT,-0.012930662819091238,2026H1,2026Q1,-0.017040449748700226
XAGUSDT,2026-01-07,2026-01-08,2026-01-13,FILUSDT,-0.03827254620487576,2026H1,2026Q1,-0.017040449748700226
XAGUSDT,2026-01-07,2026-01-08,2026-01-13,NEARUSDT,-0.02828709522471548,2026H1,2026Q1,-0.017040449748700226
XAGUSDT,2026-01-07,2026-01-08,2026-01-13,WIFUSDT,-0.055951267387228255,2026H1,2026Q1,-0.017040449748700226
FOGOUSDT,2026-01-10,2026-01-11,2026-01-16,BTCUSDT,0.05440441021529021,2026H1,2026Q1,0.008143669039871515
FOGOUSDT,2026-01-10,2026-01-11,2026-01-16,ETHUSDT,0.07229646686508473,2026H1,2026Q1,0.008143669039871515
FOGOUSDT,2026-01-10,2026-01-11,2026-01-16,BNBUSDT,0.02494897999982725,2026H1,2026Q1,0.008143669039871515
FOGOUSDT,2026-01-10,2026-01-11,2026-01-16,SOLUSDT,0.04591394993690322,2026H1,2026Q1,0.008143669039871515
FOGOUSDT,2026-01-10,2026-01-11,2026-01-16,XRPUSDT,-0.006577865513363107,2026H1,2026Q1,0.008143669039871515
FOGOUSDT,2026-01-10,2026-01-11,2026-01-16,DOGEUSDT,0.001574803475066391,2026H1,2026Q1,0.008143669039871515
FOGOUSDT,2026-01-10,2026-01-11,2026-01-16,ADAUSDT,0.011525290849053977,2026H1,2026Q1,0.008143669039871515
FOGOUSDT,2026-01-10,2026-01-11,2026-01-16,AVAXUSDT,0.004723674347776266,2026H1,2026Q1,0.008143669039871515
FOGOUSDT,2026-01-10,2026-01-11,2026-01-16,LINKUSDT,0.047658154295848444,2026H1,2026Q1,0.008143669039871515
FOGOUSDT,2026-01-10,2026-01-11,2026-01-16,LTCUSDT,-0.11576695248341153,2026H1,2026Q1,0.008143669039871515
FOGOUSDT,2026-01-10,2026-01-11,2026-01-16,BCHUSDT,-0.08651560901583173,2026H1,2026Q1,0.008143669039871515
FOGOUSDT,2026-01-10,2026-01-11,2026-01-16,FILUSDT,0.014080018056281169,2026H1,2026Q1,0.008143669039871515
FOGOUSDT,2026-01-10,2026-01-11,2026-01-16,NEARUSDT,0.018198330226947005,2026H1,2026Q1,0.008143669039871515
FOGOUSDT,2026-01-10,2026-01-11,2026-01-16,WIFUSDT,0.01571535747962818,2026H1,2026Q1,0.008143669039871515
FRAXUSDT,2026-01-15,2026-01-16,2026-01-21,BTCUSDT,-0.07683033564836458,2026H1,2026Q1,0.10791099005122873
FRAXUSDT,2026-01-15,2026-01-16,2026-01-21,ETHUSDT,-0.11946820513406049,2026H1,2026Q1,0.10791099005122873
FRAXUSDT,2026-01-15,2026-01-16,2026-01-21,BNBUSDT,-0.05324275330494339,2026H1,2026Q1,0.10791099005122873
FRAXUSDT,2026-01-15,2026-01-16,2026-01-21,SOLUSDT,-0.12194576635999577,2026H1,2026Q1,0.10791099005122873
FRAXUSDT,2026-01-15,2026-01-16,2026-01-21,XRPUSDT,-0.09406420560653683,2026H1,2026Q1,0.10791099005122873
FRAXUSDT,2026-01-15,2026-01-16,2026-01-21,DOGEUSDT,-0.12590638236847274,2026H1,2026Q1,0.10791099005122873
FRAXUSDT,2026-01-15,2026-01-16,2026-01-21,ADAUSDT,-0.11350159626337723,2026H1,2026Q1,0.10791099005122873
FRAXUSDT,2026-01-15,2026-01-16,2026-01-21,AVAXUSDT,-0.13351071587449348,2026H1,2026Q1,0.10791099005122873
FRAXUSDT,2026-01-15,2026-01-16,2026-01-21,LINKUSDT,-0.1279191198122859,2026H1,2026Q1,0.10791099005122873
FRAXUSDT,2026-01-15,2026-01-16,2026-01-21,LTCUSDT,-0.07195695278512154,2026H1,2026Q1,0.10791099005122873
FRAXUSDT,2026-01-15,2026-01-16,2026-01-21,BCHUSDT,-0.029514255654233233,2026H1,2026Q1,0.10791099005122873
FRAXUSDT,2026-01-15,2026-01-16,2026-01-21,FILUSDT,-0.1352448628200457,2026H1,2026Q1,0.10791099005122873
FRAXUSDT,2026-01-15,2026-01-16,2026-01-21,NEARUSDT,-0.13344838785170057,2026H1,2026Q1,0.10791099005122873
FRAXUSDT,2026-01-15,2026-01-16,2026-01-21,WIFUSDT,-0.15479923033964663,2026H1,2026Q1,0.10791099005122873
AIAUSDT,2026-01-20,2026-01-21,2026-01-26,BTCUSDT,-0.020182920594610687,2026H1,2026Q1,0.009368773389477392
AIAUSDT,2026-01-20,2026-01-21,2026-01-26,ETHUSDT,-0.04416359914816218,2026H1,2026Q1,0.009368773389477392
AIAUSDT,2026-01-20,2026-01-21,2026-01-26,BNBUSDT,-0.02175613410803518,2026H1,2026Q1,0.009368773389477392
AIAUSDT,2026-01-20,2026-01-21,2026-01-26,SOLUSDT,-0.05889111883795776,2026H1,2026Q1,0.009368773389477392
AIAUSDT,2026-01-20,2026-01-21,2026-01-26,XRPUSDT,-0.030422640751644584,2026H1,2026Q1,0.009368773389477392
AIAUSDT,2026-01-20,2026-01-21,2026-01-26,DOGEUSDT,-0.03373654924921194,2026H1,2026Q1,0.009368773389477392
AIAUSDT,2026-01-20,2026-01-21,2026-01-26,ADAUSDT,-0.0345412367756097,2026H1,2026Q1,0.009368773389477392
AIAUSDT,2026-01-20,2026-01-21,2026-01-26,AVAXUSDT,-0.05326778359072632,2026H1,2026Q1,0.009368773389477392
AIAUSDT,2026-01-20,2026-01-21,2026-01-26,LINKUSDT,-0.05207084704727327,2026H1,2026Q1,0.009368773389477392
AIAUSDT,2026-01-20,2026-01-21,2026-01-26,LTCUSDT,0.0005961252039428245,2026H1,2026Q1,0.009368773389477392
AIAUSDT,2026-01-20,2026-01-21,2026-01-26,BCHUSDT,-0.0030257738365033716,2026H1,2026Q1,0.009368773389477392
AIAUSDT,2026-01-20,2026-01-21,2026-01-26,FILUSDT,-0.047646653467352994,2026H1,2026Q1,0.009368773389477392
AIAUSDT,2026-01-20,2026-01-21,2026-01-26,NEARUSDT,-0.04972082966238509,2026H1,2026Q1,0.009368773389477392
AIAUSDT,2026-01-20,2026-01-21,2026-01-26,WIFUSDT,-0.037716989943007886,2026H1,2026Q1,0.009368773389477392
FIGHTUSDT,2026-01-23,2026-01-24,2026-01-29,BTCUSDT,-0.003102216757648772,2026H1,2026Q1,0.022916217419032048
FIGHTUSDT,2026-01-23,2026-01-24,2026-01-29,ETHUSDT,0.01854059338998585,2026H1,2026Q1,0.022916217419032048
FIGHTUSDT,2026-01-23,2026-01-24,2026-01-29,BNBUSDT,0.013914778021617896,2026H1,2026Q1,0.022916217419032048
FIGHTUSDT,2026-01-23,2026-01-24,2026-01-29,SOLUSDT,-0.015986411997365797,2026H1,2026Q1,0.022916217419032048
FIGHTUSDT,2026-01-23,2026-01-24,2026-01-29,XRPUSDT,-0.003811915531974128,2026H1,2026Q1,0.022916217419032048
FIGHTUSDT,2026-01-23,2026-01-24,2026-01-29,DOGEUSDT,0.0031226255406592456,2026H1,2026Q1,0.022916217419032048
FIGHTUSDT,2026-01-23,2026-01-24,2026-01-29,ADAUSDT,-0.0041753714104806215,2026H1,2026Q1,0.022916217419032048
FIGHTUSDT,2026-01-23,2026-01-24,2026-01-29,AVAXUSDT,-0.0034713647554589634,2026H1,2026Q1,0.022916217419032048
FIGHTUSDT,2026-01-23,2026-01-24,2026-01-29,LINKUSDT,-0.029843035916301726,2026H1,2026Q1,0.022916217419032048
FIGHTUSDT,2026-01-23,2026-01-24,2026-01-29,LTCUSDT,0.02037619616394496,2026H1,2026Q1,0.022916217419032048
FIGHTUSDT,2026-01-23,2026-01-24,2026-01-29,BCHUSDT,-0.006962677644164848,2026H1,2026Q1,0.022916217419032048
FIGHTUSDT,2026-01-23,2026-01-24,2026-01-29,FILUSDT,-0.023149181866965636,2026H1,2026Q1,0.022916217419032048
FIGHTUSDT,2026-01-23,2026-01-24,2026-01-29,NEARUSDT,-0.010003417862789266,2026H1,2026Q1,0.022916217419032048
FIGHTUSDT,2026-01-23,2026-01-24,2026-01-29,WIFUSDT,-0.04270243168434755,2026H1,2026Q1,0.022916217419032048
TSLAUSDT,2026-01-28,2026-01-29,2026-02-03,BTCUSDT,-0.12632459871983542,2026H1,2026Q1,-0.04353159166268161
TSLAUSDT,2026-01-28,2026-01-29,2026-02-03,ETHUSDT,-0.24986855985348888,2026H1,2026Q1,-0.04353159166268161
TSLAUSDT,2026-01-28,2026-01-29,2026-02-03,BNBUSDT,-0.1545695280009209,2026H1,2026Q1,-0.04353159166268161
TSLAUSDT,2026-01-28,2026-01-29,2026-02-03,SOLUSDT,-0.18220982227505497,2026H1,2026Q1,-0.04353159166268161
TSLAUSDT,2026-01-28,2026-01-29,2026-02-03,XRPUSDT,-0.1651428381582222,2026H1,2026Q1,-0.04353159166268161
TSLAUSDT,2026-01-28,2026-01-29,2026-02-03,DOGEUSDT,-0.1467888138272869,2026H1,2026Q1,-0.04353159166268161
TSLAUSDT,2026-01-28,2026-01-29,2026-02-03,ADAUSDT,-0.18031352399070924,2026H1,2026Q1,-0.04353159166268161
TSLAUSDT,2026-01-28,2026-01-29,2026-02-03,AVAXUSDT,-0.1735763480190366,2026H1,2026Q1,-0.04353159166268161
TSLAUSDT,2026-01-28,2026-01-29,2026-02-03,LINKUSDT,-0.18815129130892178,2026H1,2026Q1,-0.04353159166268161
TSLAUSDT,2026-01-28,2026-01-29,2026-02-03,LTCUSDT,-0.14510993517510937,2026H1,2026Q1,-0.04353159166268161
TSLAUSDT,2026-01-28,2026-01-29,2026-02-03,BCHUSDT,-0.09026765721606636,2026H1,2026Q1,-0.04353159166268161
TSLAUSDT,2026-01-28,2026-01-29,2026-02-03,FILUSDT,-0.16712510991267227,2026H1,2026Q1,-0.04353159166268161
TSLAUSDT,2026-01-28,2026-01-29,2026-02-03,NEARUSDT,-0.21495021060402542,2026H1,2026Q1,-0.04353159166268161
TSLAUSDT,2026-01-28,2026-01-29,2026-02-03,WIFUSDT,-0.22673927159576515,2026H1,2026Q1,-0.04353159166268161
HOODUSDT,2026-02-02,2026-02-03,2026-02-08,BTCUSDT,-0.1287796756850783,2026H1,2026Q1,-0.17229726406629298
HOODUSDT,2026-02-02,2026-02-03,2026-02-08,ETHUSDT,-0.11717515670626386,2026H1,2026Q1,-0.17229726406629298
HOODUSDT,2026-02-02,2026-02-03,2026-02-08,BNBUSDT,-0.17984986516255522,2026H1,2026Q1,-0.17229726406629298
HOODUSDT,2026-02-02,2026-02-03,2026-02-08,SOLUSDT,-0.17851908920996365,2026H1,2026Q1,-0.17229726406629298
HOODUSDT,2026-02-02,2026-02-03,2026-02-08,XRPUSDT,-0.130174960502494,2026H1,2026Q1,-0.17229726406629298
HOODUSDT,2026-02-02,2026-02-03,2026-02-08,DOGEUSDT,-0.09404070313073547,2026H1,2026Q1,-0.17229726406629298
HOODUSDT,2026-02-02,2026-02-03,2026-02-08,ADAUSDT,-0.09537707167364305,2026H1,2026Q1,-0.17229726406629298
HOODUSDT,2026-02-02,2026-02-03,2026-02-08,AVAXUSDT,-0.09597108250306431,2026H1,2026Q1,-0.17229726406629298
HOODUSDT,2026-02-02,2026-02-03,2026-02-08,LINKUSDT,-0.09620845069338027,2026H1,2026Q1,-0.17229726406629298
HOODUSDT,2026-02-02,2026-02-03,2026-02-08,LTCUSDT,-0.08413576772521228,2026H1,2026Q1,-0.17229726406629298
HOODUSDT,2026-02-02,2026-02-03,2026-02-08,BCHUSDT,-0.027254764713302022,2026H1,2026Q1,-0.17229726406629298
HOODUSDT,2026-02-02,2026-02-03,2026-02-08,FILUSDT,-0.10515515576389178,2026H1,2026Q1,-0.17229726406629298
HOODUSDT,2026-02-02,2026-02-03,2026-02-08,NEARUSDT,-0.11093156070728154,2026H1,2026Q1,-0.17229726406629298
HOODUSDT,2026-02-02,2026-02-03,2026-02-08,WIFUSDT,-0.08933044612038134,2026H1,2026Q1,-0.17229726406629298
